TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide	Buyer_Type	Using_Type	OptionTID	PotionType2	Link_id	Skill_plus	Gambling
3750	Forest Spirit Chakram	66	60	71	4	3		19						1	400	1			319000	31900		2	1	71	1	4	1	3	1700	57	136	142																																																						1	Normal Weapon	25	Chakram	13																				1
3751	Night Chaser Chakram	69	63	74	4	3		19						1	300	2	16750848		382800	38280		2	2	85	2	6	2	4	1700	57	140	146																																																						3	Rare Weapon	45	Chakram	14																				1
3752	Divine Walker Chakram	71	65	76	4	3		19						1	150	3	10503406		446600	44660		2	3	99	4	8	3	5	1700	57	144	150																																																						5	Unique Weapon	65	Chakram	15																				1
4065	Shadow Orb	11	5	16	4	   1;2   		16						20	150	4	11968874		2800	280		2	3	133	4	8	3	5	1800	60	35	37																																																						7	Elite Weapon	82	Wand	10																				1
3753	Super Adaption Chakram	74	68	79	4	3		19						1	400	1			435000	43500		2	1	71	1	4	1	3	1700	57	153	160																																																						1	Normal Weapon	25	Chakram	13																				1
3754	Arcanebunko Chakram	76	70	81	4	3		19						1	300	2	16750848		522000	52200		2	2	85	2	6	2	4	1700	57	157	164																																																						3	Rare Weapon	45	Chakram	14																				1
3755	Bloodyrain Chakram	78	72	83	4	3		19						1	150	3	10503406		609000	60900		2	3	99	4	8	3	5	1700	57	161	168																																																						5	Unique Weapon	65	Chakram	15																				1
4073	Silver Kataria	11	5	16	2	3		18						20	150	4	11968874		2800	280		2	3	146	4	8	3	5	1500	65	24	35																																																						7	Elite Weapon	84	Kataria	10																				1
5253	Spell Howler Chakram	85	79	90	4	3		19						1	150	3	10503406		693000	69300		2	3	99	4	8	3	5	1700	57	180	187																																																						5	Unique Weapon	65	Chakram	15																				1
4081	Sunset Chakram	11	5	16	4	3		19						20	150	4	11968874		2800	280		2	3	128	4	8	3	5	1700	57	34	40																																																						7	Elite Weapon	85	Chakram	10																				1
5065	Red Dusk Chakram	92	86	95	4	3		19						20	50	3	11968874		693000	69300		2	3	128	4	8	3	5	1700	57	200	207																																																						5	Unique Weapon	65	Chakram	16																				1
837	Tristan Sword	23			1			0									10503406		15000	3000		1		88	1	6	1	5	150	71	31	36																																																						9	Combination Weapon	91	One-Handed Sword	10																				
1908	Chaos Tomahawk	23			1			1									10503406		15000	3000		1		81	1	6	1	5	150	65	33	39																																																						9	Combination Weapon	92	One-Handed Axe	10																				
1945	Spear Arbalest	23			2	   1;2   		11									10503406		15000	3000		2		83	1	6	1	5	2000	67	29	38																																																						9	Combination Weapon	99	Crossbow	10																				
1960	Blood Orb	23			4	   1;2   		16									10503406		15000	3000		2		74	1	6	1	5	1800	60	46	51																																																						9	Combination Weapon	102	Wand	10																				
2120	Lusterfame Sword	33			1			0									10503406		30000	6000		1		88	1	6	1	5	150	71	47	52																																																						9	Combination Weapon	91	One-Handed Sword	10																				
2121	Alchemidas Sword	33			1			4									10503406		30000	6000		2		69	1	6	1	5	150	56	63	70																																																						9	Combination Weapon	95	Two-Handed Sword	10																				
2122	Bruntnian Bow	33			2			10									10503406		30000	6000		2		93	1	6	1	5	2100	75	42	45																																																						9	Combination Weapon	98	Bow	10																				
2123	Solarizer Staff	33			4			14									10503406		30000	6000		2		63	1	6	1	5	1800	51	65	72																																																						9	Combination Weapon	101	Staff	10																				
2124	Gravelord Sword	42			1			0									10503406		60000	12000		1		88	1	6	1	5	150	71	59	64																																																						9	Combination Weapon	91	One-Handed Sword	11																				
2125	Doomcloud Scythe	42			1			8									10503406		60000	12000		2		68	1	6	1	5	150	55	80	91																																																						9	Combination Weapon	94	Two-Handed Halberd	11																				
2126	Moglower Bow	42			2			10									10503406		60000	12000		2		93	1	6	1	5	2100	75	53	57																																																						9	Combination Weapon	98	Bow	11																				
2127	Daybreaker Wand	42			4	   1;2   		16									10503406		60000	12000		2		74	1	6	1	5	1800	60	86	90																																																						9	Combination Weapon	102	Wand	11																				
8	Wood Shield	1	1	6	1									15	400	1			29	6		1	1	54	1	2	1	3																					1				2																																	11	Normal Armor	111	Shield	8																				1
269	Bone Shield	11	5	16	1									15	400	1			150	30		1	1	54	1	2	1	3																					2				3																																	11	Normal Armor	111	Shield	8																				1
29	Kite Shield	20	14	25	1									15	400	1			840	90		1	1	54	1	2	1	3																					3				4																																	11	Normal Armor	111	Shield	9																				1
42	Sharkscale Shield	29	23	34	1									15	400	1			2150	200		1	1	54	1	2	1	3																					4				5																																	11	Normal Armor	111	Shield	10																				1
23	Tower Shield	38	32	43	1									15	400	1			11150	1100		1	1	54	1	2	1	3																					5				6																																	11	Normal Armor	111	Shield	10																				1
529	Turtle Shield	47	41	52	1									15	400	1			34425	2900		1	1	54	1	2	1	3																					6				7																																	11	Normal Armor	111	Shield	11																				1
530	Lionheart Shield	55	49	60	1									15	400	1			86450	9200		1	1	54	1	2	1	3																					7				8																																	11	Normal Armor	111	Shield	11																				1
531	Steelhorn Shield	63	57	68	1									15	400	1			295000	14100		1	1	54	1	2	1	3																					8				9																																	11	Normal Armor	111	Shield	12																				1
532	Night Shield	71	65	76	1									15	400	1			490000	42000		1	1	54	1	2	1	3																					9				10																																	11	Normal Armor	111	Shield	13																				1
533	Judgment Shield	78	72	83	1										400	1			490000	42000		1	1	54	1	2	1	3																					10				11																																	11	Normal Armor	111	Shield	13																				1
534	Shiningstar Shield	85	79	90	1										400	1			490000	42000		1	1	54	1	2	1	3																					11				12																																	11	Normal Armor	111	Shield	13																				1
535	Armageddon Shield	92	86	97	1										400	1			490000	42000		1	1	54	1	2	1	3																					12				13																																	11	Normal Armor	111	Shield	13																				1
324	Halfsteel Armor	2	1	7	1	1								15	400	1			30	30			1	63	1	4	2	4																					4																																					11	Normal Armor	112	Knight(Human)	8																				1
327	Halfsteel Gloves	2	1	7	1	1								15	400	1			13	10			1	42	1	2	1	2																					2																																					11	Normal Armor	112	Knight(Human)	8																				1
328	Halfsteel Greaves	2	1	7	1	1								15	400	1			15	10			1	56	1	3	1	3																					3																																					11	Normal Armor	112	Knight(Human)	8																				1
329	Halfsteel Boots	2	1	7	1	1								15	400	1			13	10			1	42	1	2	1	2																					2																																					11	Normal Armor	112	Knight(Human)	8																				1
64	Slayingnova Cuirass	7	1	12	1	1								15	400	1	16750848		288	36			2	76	2	4	3	5																					9																																					13	Rare Armor	132	Knight(Human)	9																				1
67	Slayingnova Gloves	7	1	12	1	1								15	400	1	16750848		96	12			2	50	2	2	1	3																					4	1																																				13	Rare Armor	132	Knight(Human)	9																				1
68	Slayingnova Tasset	7	1	12	1	1								15	400	1	16750848		96	12			2	67	2	3	2	4																					7																																					13	Rare Armor	132	Knight(Human)	9																				1
69	Slayingnova Boots	7	1	12	1	1								15	400	1	16750848		96	12			2	50	2	2	1	3																					4			1																																		13	Rare Armor	132	Knight(Human)	9																				1
70	Swordman Armor	12	6	17	1	1								15	400	1			1680	210			1	63	1	4	2	4																					6																																					11	Normal Armor	112	Knight(Human)	8																				1
73	Swordman Gauntlets	12	6	17	1	1								15	400	1			320	40			1	42	1	2	1	2																					3																																					11	Normal Armor	112	Knight(Human)	8																				1
74	Swordman Greaves	12	6	17	1	1								15	400	1			640	80			1	56	1	3	1	3																					5																																					11	Normal Armor	112	Knight(Human)	8																				1
75	Swordman Boots	12	6	17	1	1								15	400	1			320	40			1	42	1	2	1	2																					3																																					11	Normal Armor	112	Knight(Human)	8																				1
330	Lightsteel Armor	15	9	20	1	1								15	300	2	16750848		2016	252			2	76	2	4	3	5																					12																																					13	Rare Armor	132	Knight(Human)	10																				1
333	Lightsteel Gauntlets	15	9	20	1	1								15	300	2	16750848		384	48			2	50	2	2	1	3																					5	2																																				13	Rare Armor	132	Knight(Human)	10																				1
334	Lightsteel Greaves	15	9	20	1	1								15	300	2	16750848		768	96			2	67	2	3	2	4																					9																																					13	Rare Armor	132	Knight(Human)	10																				1
335	Lightsteel Boots	15	9	20	1	1								15	300	2	16750848		384	48			2	50	2	2	1	3																					5			2																																		13	Rare Armor	132	Knight(Human)	10																				1
2145	Banegrowler Armor	15	9	20	1	1								15	150	3	10503406		2352	294			3	88	3	4	3	5																					15																																					15	Unique Armor	152	Knight(Human)	11																				1
2147	Banegrowler Gauntlets	15	9	20	1	1								15	150	3	10503406		448	56			3	59	2	2	1	3																					6	4																																				15	Unique Armor	152	Knight(Human)	11																				1
2148	Banegrowler Greaves	15	9	20	1	1								15	150	3	10503406		896	112			3	78	2	3	2	4																					11																																					15	Unique Armor	152	Knight(Human)	11																				1
2149	Banegrowler Boots	15	9	20	1	1								15	150	3	10503406		448	56			3	59	2	2	1	3																					6			4																																		15	Unique Armor	152	Knight(Human)	11																				1
4101	Banegrowler Armor	15	9	20	1	1								21	150	4	11968874		2352	294			3	113	3	4	3	5																					18																																					17	Elite Armor	172	Knight(Human)	11																				1
4102	Banegrowler Gauntlets	15	9	20	1	1								21	150	4	11968874		448	56			3	76	2	2	1	3																					9	7																																				17	Elite Armor	172	Knight(Human)	11																				1
4103	Banegrowler Greaves	15	9	20	1	1								21	150	4	11968874		896	112			3	101	2	3	2	4																					14																																					17	Elite Armor	172	Knight(Human)	11																				1
4104	Banegrowler Boots	15	9	20	1	1								21	150	4	11968874		448	56			3	76	2	2	1	3																					9			7																																		17	Elite Armor	172	Knight(Human)	11																				1
76	Harddefense Armor	21	15	26	1	1								15	400	1			4400	550			1	63	1	4	2	4																					9																																					11	Normal Armor	112	Knight(Human)	9																				1
79	Harddefense Gauntlets	21	15	26	1	1								15	400	1			880	110			1	42	1	2	1	2																					4																																					11	Normal Armor	112	Knight(Human)	9																				1
80	Harddefense Greaves	21	15	26	1	1								15	400	1			1760	220			1	56	1	3	1	3																					7																																					11	Normal Armor	112	Knight(Human)	9																				1
81	Harddefense Boots	21	15	26	1	1								15	400	1			880	110			1	42	1	2	1	2																					4																																					11	Normal Armor	112	Knight(Human)	9																				1
2085	Battleglory Cuirass	26	20	31	1	1								15	300	2	16750848		5280	660			2	76	2	4	3	5																					15																																					13	Rare Armor	132	Knight(Human)	11																				1
2087	Battleglory Gloves	26	20	31	1	1								15	300	2	16750848		1056	132			2	50	2	2	1	3																					7	3																																				13	Rare Armor	132	Knight(Human)	11																				1
2088	Battleglory Greaves	26	20	31	1	1								15	300	2	16750848		2112	264			2	67	2	3	2	4																					11																																					13	Rare Armor	132	Knight(Human)	11																				1
2089	Battleglory Boots	26	20	31	1	1								15	300	2	16750848		1056	132			2	50	2	2	1	3																					7			3																																		13	Rare Armor	132	Knight(Human)	11																				1
2151	Craftfist Armor	26	20	31	1	1								15	150	3	10503406		6160	770			3	88	3	4	3	5																					18																																					15	Unique Armor	152	Knight(Human)	12																				1
2153	Craftfist Gauntlets	26	20	31	1	1								15	150	3	10503406		1232	154			3	59	2	2	1	3																					8	5																																				15	Unique Armor	152	Knight(Human)	12																				1
2154	Craftfist Greaves	26	20	31	1	1								15	150	3	10503406		2464	308			3	78	2	3	2	4																					13																																					15	Unique Armor	152	Knight(Human)	12																				1
2155	Craftfist Boots	26	20	31	1	1								15	150	3	10503406		1232	154			3	59	2	2	1	3																					8			5																																		15	Unique Armor	152	Knight(Human)	12																				1
4105	Craftfist Armor	26	20	31	1	1								21	150	4	11968874		6160	770			3	113	3	4	3	5																					21																																					17	Elite Armor	172	Knight(Human)	12																				1
4106	Craftfist Gauntlets	26	20	31	1	1								21	150	4	11968874		1232	154			3	76	2	2	1	3																					11	8																																				17	Elite Armor	172	Knight(Human)	12																				1
