TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
37 	Young Lycanto	196612 	11 		5 	11 	37 	27 	22 	31 		17 	4 	307 	148 	131 				2500 	4800 	37 	21 			45 	47 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			302 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							25 	27 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
475 	Bandillion Soldier	196612 	11 		5 	11 	36 	27 	22 	31 		18 	9 	1842 	148 	131 				1300 	4300 	37 	21 			29 	30 	37 	170 	30 	30 	30 	30 	100 	50 	50 	50 			724 	0 	0 	0 	0 	0 	0 	0 	0 	30 	34 	0 	0 	0 	0 	0 	0 			2500 																							63 	68 		1 	5 	1 	3 						5 	FFFF00	2 	1.30 	1 	0 	0 	1 	1 		0						
292 	Lizardman Fighter	196612 	11 		5 	12 	40 	30 	24 	34 		19 	5 	336 	160 	144 				1000 	5700 	39 	22 			49 	51 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			313 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							27 	29 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
643 	Young Manticore	196612 	11 		5 	12 	41 	31 	24 	35 		19 	5 	336 	160 	144 				2640 	6000 	39 	22 			50 	52 	47 	470 	50 	50 	50 	50 	50 	50 	50 	50 			313 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							27 	29 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
73 	Skeleton Archer	196612 	11 		5 	12 	40 	30 	24 	34 		19 	5 	336 	160 	144 				1660 	5300 	39 	22 			49 	51 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			313 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							27 	29 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1						
122 	Skeleton Rapidfire Shooter	196612 	11 		5 	12 	40 	30 	25 	34 		20 	10 	2016 	160 	144 				1660 	5300 	39 	22 			31 	33 	42 	800 	50 	50 	100 	0 	50 	50 	50 	50 			751 	0 	0 	0 	0 	0 	0 	33 	37 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							68 	73 		1 	5 	1 	3 						3 	FFFF00	2 	1.30 	5 	0 	0 	1 	1 		1						
331 	Fire Lycanto	196612 	11 		5 	12 	39 	29 	25 	34 		20 	10 	2016 	160 	144 				2500 	5000 	39 	22 			31 	32 	37 	190 	100 	0 	50 	50 	50 	50 	50 	50 			751 	33 	37 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							68 	73 		1 	5 	1 	3 						1 	FFFF00	2 	1.30 	3 	0 	0 	1 	1 		0						
470 	Death Crow	196612 	11 		5 	12 	40 	30 	24 	34 		19 	5 	336 	160 	144 				3700 	5700 	39 	22 			49 	51 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			313 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							27 	29 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
478 	Small Broken	196612 	11 		5 	12 	40 	30 	24 	34 		19 	5 	336 	160 	144 				2500 	7000 	39 	22 			49 	51 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			313 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							27 	29 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
644 	Bronzedran	196612 	11 		5 	13 	44 	32 	27 	38 		21 	5 	366 	173 	159 				3940 	5300 	41 	24 			54 	56 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			324 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							29 	32 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
293 	Lizardman Soldier	196612 	11 		5 	13 	43 	33 	27 	37 		22 	11 	2196 	173 	159 				1000 	5300 	41 	24 			34 	35 	42 	190 	50 	50 	50 	50 	0 	100 	50 	50 			776 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	36 	40 	0 	0 	0 	0 			2500 																							73 	80 		1 	5 	1 	3 						6 	FFFF00	2 	1.30 		0 	0 	1 	1 		0						
74 	Skeleton Sorcerer	196612 	11 		5 	13 	44 	33 	27 	38 		21 	6 	366 	173 	159 				1660 	5800 	41 	24 			54 	56 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			324 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							29 	32 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1						
123 	Skeleton Shaman	196612 	11 		5 	13 	44 	33 	28 	37 		22 	11 	2196 	173 	159 				1660 	5800 	41 	24 			34 	36 	42 	800 	30 	30 	30 	30 	100 	50 	50 	50 			776 	0 	0 	0 	0 	0 	0 	0 	0 	37 	41 	0 	0 	0 	0 	0 	0 			2500 																							73 	80 		1 	5 	1 	3 						5 	FFFF00	2 	1.30 	1 	0 	0 	1 	1 		1						
297 	Magic Lycanto	196612 	11 		5 	13 	43 	33 	27 	37 		22 	11 	2196 	173 	159 				2500 	5300 	41 	24 			34 	35 	42 	190 	30 	30 	30 	30 	100 	50 	50 	50 			776 	0 	0 	0 	0 	0 	0 	0 	0 	36 	40 	0 	0 	0 	0 	0 	0 			2500 																							73 	80 		1 	5 	1 	3 						5 	FFFF00	2 	1.30 	1 	0 	0 	1 	1 		0						
459 	Young Hydra	196612 	11 		5 	13 	45 	33 	27 	38 		21 	6 	366 	173 	159 				2250 	5800 	41 	24 			55 	57 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			324 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							29 	32 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
479 	Small Tentacle	196612 	11 		5 	13 	45 	31 	28 	38 		22 	10 	2196 	173 	159 				350 	0 	41 	24 			35 	36 	35 	2800 	50 	50 	50 	50 	0 	50 	50 	100 			776 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	37 	41 			2500 																							73 	80 		1 	5 	1 	3 						7 	FFFF00	2 	1.30 		1 	0 	0 	1 		1						
508 	Bandillion Scout	196612 	11 		5 	13 	45 	33 	27 	38 		21 	6 	366 	173 	159 				1300 	5300 	41 	24 			55 	57 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			324 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							29 	32 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
286 	Cave Deer	196612 	11 		5 	14 	47 	33 	29 	40 		23 	6 	382 	186 	173 				1500 	4800 	43 	25 			57 	60 	37 	220 	50 	50 	50 	50 	50 	50 	50 	50 			337 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							30 	34 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
75 	Skeleton Knight	196612 	11 		5 	14 	48 	37 	30 	41 		23 	6 	382 	186 	173 				1660 	5800 	43 	25 			59 	62 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			337 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							30 	34 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
645 	Young Torge	196612 	11 		5 	14 	46 	34 	28 	39 		22 	6 	382 	186 	173 				1600 	5300 	43 	25 			56 	59 	37 	240 	50 	50 	50 	50 	50 	50 	50 	50 			337 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							30 	34 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	2 		0						
477 	Small Voltex	196612 	11 		5 	14 	46 	34 	28 	39 		22 	6 	382 	186 	173 				3500 	7000 	43 	25 			56 	59 	37 	420 	50 	50 	50 	50 	50 	50 	50 	50 			337 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							30 	34 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
295 	Lizardman Hero	196612 	11 		5 	15 	51 	38 	32 	43 		25 	6 	432 	200 	189 				1000 	5300 	46 	26 			62 	65 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			352 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							32 	36 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
76 	Skeleton Commander	196612 	11 		5 	15 	61 	43 	39 	51 		31 	14 	5820 	229 	221 				1660 	7000 	50 	28 			134 	141 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			1652 	0 	0 	0 	0 	0 	0 	0 	0 	72 	80 	0 	0 	0 	0 	0 	0 			2500 																							128 	144 		1 	5 	1 	3 						5 	BDA66B	3 	1.50 	1 	0 	0 	1 	0 		0						
622 	Silver Lycanto	196612 	11 		5 	15 	50 	38 	32 	42 		25 	13 	2592 	200 	189 				2500 	5500 	46 	26 			39 	41 	42 	210 	50 	50 	0 	100 	50 	50 	50 	50 			845 	0 	0 	0 	0 	42 	46 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							80 	90 		1 	5 	1 	3 						4 	FFFF00	2 	1.30 	4 	0 	0 	1 	1 		0						
647 	Blue Cube	196612 	11 		5 	15 	52 	39 	32 	43 		25 	6 	432 	200 	33 				1000 	5000 	46 	26 			62 	65 	47 	130 	50 	50 	50 	50 	50 	50 	50 	50 			352 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							32 	36 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
509 	Bandillion Guard	196612 	11 		5 	15 	52 	39 	32 	43 		25 	6 	432 	200 	189 				1300 	4800 	46 	26 			62 	65 	47 	170 	50 	50 	50 	50 	50 	50 	50 	50 			352 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							32 	36 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
484 	Bandillion Boss	196612 	11 		5 	15 	61 	43 	39 	51 		31 	14 	5820 	229 	221 				1300 	5800 	50 	28 			134 	141 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			1652 	0 	0 	0 	0 	0 	0 	0 	0 	72 	80 	0 	0 	0 	0 	0 	0 			2500 																							128 	144 		1 	5 	1 	3 						5 	BDA66B	3 	1.50 	1 	0 	0 	2 	1 		0						
126 	River Goblin Scout	196612 	11 		5 	16 	54 	41 	35 	45 		27 	14 	2694 	214 	205 				900 	6200 	48 	27 			41 	43 	47 	800 	0 	100 	50 	50 	50 	50 	50 	50 			892 	0 	0 	44 	48 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							85 	95 		1 	5 	1 	3 						2 	FFFF00	2 	1.30 	2 	0 	0 	1 	1 		1						
294 	Lizardman Scout	196612 	11 		5 	16 	55 	42 	35 	46 		27 	7 	449 	214 	205 				1000 	5800 	48 	27 			67 	70 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			372 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							34 	38 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
748 	Marylith Liquid	196612 	11 		5 	16 	54 	39 	33 	45 		26 	7 	449 	214 	205 				3000 	5000 	48 	27 			65 	68 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			372 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							34 	38 		1 	5 	1 	3 						0 		1 	1.00 		2 	1 	1 	1 		1						
804 	Beast Eyeball	196612 	11 		5 	16 	54 	41 	34 	46 		26 	7 	449 	214 	205 				3000 	5000 	48 	27 			65 	69 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			372 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							34 	38 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1						
326 	Scout Spider	196612 	11 		5 	17 	58 	43 	36 	49 		28 	7 	485 	229 	221 				1110 	5300 	50 	28 			70 	73 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			393 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	0 		0						
757 	Kravas	196612 	11 		5 	17 	58 	41 	36 	49 		28 	7 	485 	229 	221 				1600 	5200 	50 	28 			70 	73 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			393 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
290 	Lizardman Thief	196612 	11 		5 	17 	59 	46 	37 	49 		29 	8 	485 	229 	221 				1000 	5800 	50 	28 			71 	75 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			393 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
805 	Death Eyeball	196612 	11 		5 	17 	59 	43 	37 	49 		28 	7 	485 	229 	221 				3000 	5000 	50 	28 			70 	74 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			393 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1						
515 	Broken Avenger	196612 	11 		5 	17 	58 	43 	38 	48 		29 	14 	2910 	229 	221 				2500 	7000 	50 	28 			45 	47 	42 	270 	50 	50 	50 	50 	0 	100 	50 	50 			944 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	48 	54 	0 	0 	0 	0 			2500 																							93 	103 		1 	5 	1 	3 						6 	FFFF00	2 	1.30 		0 	0 	1 	1 		0						
768 	Horror Ghoul	196612 	11 		5 	18 	62 	44 	39 	52 		30 	7 	523 	244 	238 				2000 	5100 	52 	30 			74 	78 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			419 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
742 	Foam Lamia	196612 	11 		5 	18 	61 	46 	39 	52 		30 	8 	523 	244 	238 				3000 	5500 	52 	30 			73 	77 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			419 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		1 	1.00 		2 	1 	1 	1 		1						
296 	Lizardman Warrior	196612 	11 		5 	18 	63 	51 	40 	53 		31 	8 	523 	244 	238 				1000 	5800 	52 	30 			76 	79 	52 	190 	50 	50 	50 	50 	50 	50 	50 	50 			419 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
125 	River Goblin Thief	196612 	11 		5 	19 	64 	49 	41 	54 		32 	8 	563 	260 	255 				900 	5300 	54 	31 			77 	81 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			446 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							41 	45 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	0 		0						
301 	Lizardman Lord	196612 	11 		5 	19 	79 	56 	52 	65 		40 	19 	7512 	292 	291 				1000 	6500 	58 	33 			170 	179 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			2141 	0 	0 	0 	0 	0 	0 	0 	0 	91 	101 	0 	0 	0 	0 	0 	0 			2500 																							164 	180 		1 	5 	1 	3 						5 	BDA66B	3 	1.50 	1 	0 	0 	1 	1 		0						
453 	Troll Slave	196612 	11 		5 	19 	67 	49 	42 	56 		32 	8 	563 	260 	255 				1800 	5500 	54 	31 			80 	84 	42 	140 	50 	50 	50 	50 	50 	50 	50 	50 			446 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							41 	45 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
516 	Broken Guardian	196612 	11 		5 	19 	66 	49 	43 	55 		34 	16 	3378 	260 	255 				2500 	7000 	54 	31 			51 	53 	42 	270 	0 	100 	50 	50 	50 	50 	50 	50 			1069 	0 	0 	54 	60 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							103 	113 		1 	5 	1 	3 						2 	FFFF00	2 	1.30 	2 	0 	0 	1 	1 		0						
83 	Soldier Spider	196612 	11 		5 	20 	72 	52 	45 	60 		35 	9 	604 	276 	273 				1110 	5300 	56 	32 			85 	90 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			476 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							44 	48 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	0 		0						
13 	Big Boar	196612 	11 		5 	20 	71 	53 	45 	59 		34 	9 	604 	276 	273 				1350 	6200 	56 	32 			84 	89 	42 	230 	50 	50 	50 	50 	50 	50 	50 	50 			476 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							44 	48 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
311 	Stone Eater	196612 	11 		5 	20 	71 	53 	47 	58 		36 	18 	3624 	276 	273 				400 	5500 	56 	32 			54 	57 	47 	190 	50 	50 	0 	100 	50 	50 	50 	50 			1142 	0 	0 	0 	0 	58 	64 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							110 	120 		1 	5 	1 	3 						4 	FFFF00	2 	1.30 	4 	2 	0 	1 	1 		0						
649 	Hard Cube	196612 	11 		5 	20 	71 	51 	46 	59 		35 	9 	604 	276 	273 				1000 	4500 	56 	32 			85 	89 	42 	130 	50 	50 	50 	50 	50 	50 	50 	50 			476 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							44 	48 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
485 	Total Broken	196612 	11 		5 	20 	83 	59 	55 	69 		42 	20 	8400 	309 	310 				3000 	8000 	61 	35 			180 	189 	25 	470 	30 	30 	30 	30 	100 	50 	50 	50 			2296 	0 	0 	0 	0 	0 	0 	0 	0 	96 	106 	0 	0 	0 	0 	0 	0 			2500 																							176 	192 		1 	5 	1 	3 						5 	BDA66B	3 	1.50 	1 	0 	0 	1 	1 		0						
80 	River Goblin Ranger	196612 	11 		5 	21 	72 	57 	46 	60 		36 	9 	626 	292 	291 				900 	6200 	58 	33 			86 	90 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			510 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1						
279 	Direwolf	196612 	11 		5 	21 	76 	58 	48 	63 		37 	10 	626 	292 	291 				1280 	5800 	58 	33 			90 	95 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			510 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	2 		0						
720 	Runebat	196612 	11 		5 	21 	74 	57 	47 	62 		37 	9 	626 	292 	291 				3100 	5500 	58 	33 			88 	93 	47 	270 	50 	50 	50 	50 	50 	50 	50 	50 			510 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	2 		0						
454 	Troll Guard	196612 	11 		5 	21 	77 	57 	49 	64 		37 	10 	626 	292 	291 				1800 	6700 	58 	33 			91 	96 	47 	140 	50 	50 	50 	50 	50 	50 	50 	50 			510 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
12 	Thief	196612 	11 		5 	22 	77 	60 	50 	65 		39 	10 	700 	309 	310 				5200 	7200 	61 	35 			92 	97 	37 	190 	50 	50 	50 	50 	50 	50 	50 	50 			547 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
749 	Marylith Lady	196612 	11 		5 	22 	79 	59 	51 	65 		39 	10 	700 	309 	310 				3000 	5500 	61 	35 			94 	99 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			547 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		1 	1.00 		2 	1 	1 	1 		1						
496 	Blood Crow	196612 	11 		5 	22 	79 	59 	51 	65 		39 	10 	700 	309 	310 				3700 	5700 	61 	35 			94 	99 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			547 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0						
517 	Wild Tentacle	196612 	11 		5 	22 	78 	55 	53 	64 		41 	18 	4200 	309 	310 				350 	0 	61 	35 			60 	63 	35 	2800 	100 	0 	50 	50 	50 	50 	50 	50 			1312 	65 	71 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							120 	135 		1 	5 	1 	3 						1 	FFFF00	2 	1.30 	3 	1 	0 	0 	1 		1						
738 	Relic Ghoul	196612 	11 		5 	23 	83 	61 	53 	69 		41 	10 	731 	327 	329 				2000 	5100 	63 	36 			98 	103 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			589 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
116 	Gale Boar	196612 	11 		5 	23 	84 	63 	53 	70 		41 	10 	731 	327 	329 				1350 	6200 	63 	36 			100 	104 	42 	240 	50 	50 	50 	50 	50 	50 	50 	50 			589 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
511 	Cutter Voltex	196612 	11 		5 	23 	84 	63 	53 	70 		41 	10 	731 	327 	329 				3500 	8000 	63 	36 			100 	104 	42 	420 	50 	50 	50 	50 	50 	50 	50 	50 			589 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	2 		0						
78 	River Goblin Warrior	196612 	11 		5 	24 	90 	67 	57 	75 		44 	11 	787 	344 	349 				900 	5800 	66 	37 			106 	111 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			634 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	0 		0						
721 	Vampire Bat	196612 	11 		5 	24 	89 	68 	58 	74 		44 	11 	787 	344 	349 				3100 	5500 	66 	37 			106 	111 	47 	270 	50 	50 	50 	50 	50 	50 	50 	50 			634 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	2 		0						
18 	Rock Torge	196612 	11 		5 	24 	87 	64 	56 	72 		43 	11 	787 	344 	349 				1600 	5300 	66 	37 			103 	108 	42 	240 	50 	50 	50 	50 	50 	50 	50 	50 			634 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	2 		0						
34 	Troll Boss	196612 	11 		5 	24 	103 	73 	69 	84 		53 	24 	10896 	380 	389 				1800 	6300 	70 	40 			221 	232 	25 	270 	50 	50 	0 	100 	50 	50 	50 	50 			3100 	0 	0 	0 	0 	119 	131 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							216 	240 		1 	5 	1 	3 						4 	BDA66B	3 	1.50 	4 	0 	0 	1 	0 		0						
474 	Cat Grippler	196612 	11 		5 	24 	87 	64 	56 	72 		43 	11 	787 	344 	349 				1000 	4600 	66 	37 			103 	108 	42 	140 	50 	50 	50 	50 	50 	50 	50 	50 			634 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		1 	1.00 		1 	1 	1 	1 		0						
