MakeItem Total	MakeItem TID	MakeItem Name	MakeItem Count	BonusItem TID	BonusItem Name	Item Option Min	Item Option Max	Socket Inchant Min	Socket Inchant Max	Combine Use Price	timer(msec)	Resource TotalCount	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count
1	4023	폴른스티그마 마울	1			3	5	4	8	906500		10	3229	폴른스티그마 마울	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4024	로스트밸리 메이스	1			3	5	4	8	1116500		10	3232	로스트밸리 메이스	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4588	룬새크리파이스 마울	1			3	5	4	8	1522500		10	3235	룬새크리파이스 마울	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4589	섀도우오베이 디스트로이어	1			3	5	4	8	1732500		10	5229	섀도우오베이 디스트로이어	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	5668	다크블레이저 디스트로이어	1			3	5	4	8	2117500		10	5041	다크블레이저 디스트로이어	1	267	유성의 정령석	3	263	바다의 정령석	3	259	열반의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4025	크림슨 바스타드	1			3	5	4	8	7000		10	1916	크림슨 바스타드	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4026	루나틱 프람벨쥬	1			3	5	4	8	21000		10	1918	루나틱 프람벨쥬	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4027	배틀 바스타드	1			3	5	4	8	73500		10	1919	배틀 바스타드	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4028	샤이닝 리카소	1			3	5	4	8	220500		10	1921	샤이닝 리카소	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4029	로드 프람벨쥬	1			3	5	4	8	560000		10	1923	로드 프람벨쥬	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4030	소울어웨이 슬래셔	1			3	5	4	8	752500		10	3238	소울어웨이 슬래셔	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4031	글룸오쓰 클레이모어	1			3	5	4	8	906500		10	3241	글룸오쓰 클레이모어	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4032	네이처포스 바스타드	1			3	5	4	8	1116500		10	3244	네이처포스 바스타드	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4590	데스티니루인 마이트에지	1			3	5	4	8	1522500		10	3247	데스티니루인 마이트에지	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4591	오비트워커 슬래셔	1			3	5	4	8	1732500		10	5232	오비트워커 슬래셔	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	5669	루트하베스터 마이트에지	1			3	5	4	8	2117500		10	5044	루트하베스터 마이트에지	1	267	유성의 정령석	3	263	바다의 정령석	3	259	열반의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4033	세레스티얼 사이드	1			3	5	4	8	7000		10	1926	세레스티얼 사이드	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4034	크라이랜드 바디쉬	1			3	5	4	8	21000		10	2223	크라이랜드 바디쉬	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4035	다크 사이드	1			3	5	4	8	73500		10	1929	다크 사이드	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4036	스피릿폴른 볼쥬	1			3	5	4	8	220500		10	2226	스피릿폴른 볼쥬	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4037	슬로트 쓰레셔	1			3	5	4	8	560000		10	1932	슬로트 쓰레셔	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4038	워그레이브 할버드	1			3	5	4	8	752500		10	3250	워그레이브 할버드	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4039	코어스위퍼 바디쉬	1			3	5	4	8	906500		10	3253	코어스위퍼 바디쉬	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4040	에고니하트 사이드	1			3	5	4	8	1116500		10	3256	에고니하트 사이드	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4592	헥스포스 할버드	1			3	5	4	8	1522500		10	3259	헥스포스 할버드	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4593	아케인레이드 할버드	1			3	5	4	8	1732500		10	5235	아케인레이드 할버드	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	5670	페이트클로저 바디쉬	1			3	5	4	8	2117500		10	5047	페이트클로저 바디쉬	1	267	유성의 정령석	3	263	바다의 정령석	3	259	열반의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4041	스펙트럼 보우	1			3	5	4	8	7000		10	537	스펙트럼 보우	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4042	블루이브의 활	1			3	5	4	8	21000		10	839	블루이브의 활	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4043	버닝 보우	1			3	5	4	8	73500		10	1935	버닝 보우	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4044	아케인 보우	1			3	5	4	8	220500		10	1937	아케인 보우	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4045	마샬 보우	1			3	5	4	8	560000		10	1939	마샬 보우	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4046	헤드스위퍼 보우	1			3	5	4	8	752500		10	3262	헤드스위퍼 보우	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4047	사일런트데드 보우	1			3	5	4	8	906500		10	3265	사일런트데드 보우	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4048	이모탈바드 보우	1			3	5	4	8	1116500		10	3268	이모탈바드 보우	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4594	블러드체이서 보우	1			3	5	4	8	1522500		10	3271	블러드체이서 보우	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4595	포레스트원더러 보우	1			3	5	4	8	1732500		10	5238	포레스트원더러 보우	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	5671	메가인페르노 보우	1			3	5	4	8	2117500		10	5050	메가인페르노 보우	1	267	유성의 정령석	3	263	바다의 정령석	3	259	열반의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4049	가디언 크로스보우	1			3	5	4	8	7000		10	1941	가디언 크로스보우	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4050	로즈 아발레스트	1			3	5	4	8	21000		10	1943	로즈 아발레스트	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4051	로스트혼 크로스보우	1			3	5	4	8	73500		10	2218	로스트혼 크로스보우	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4052	블레이즈 발리스타	1			3	5	4	8	220500		10	1947	블레이즈 발리스타	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4053	프리징 아발레스트	1			3	5	4	8	560000		10	1949	프리징 아발레스트	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4054	블로우네임 아발레스트	1			3	5	4	8	752500		10	3274	블로우네임 아발레스트	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4055	헌드레드아이 크로스보우	1			3	5	4	8	906500		10	3277	헌드레드아이 크로스보우	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4056	고어피스트 아발레스트	1			3	5	4	8	1116500		10	3280	고어피스트 아발레스트	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4596	스틸테어러 크로스보우	1			3	5	4	8	1522500		10	3283	스틸테어러 크로스보우	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4597	인첸트루인 아발레스트	1			3	5	4	8	1732500		10	5241	인첸트루인 아발레스트	1	266	염해의 정령석	3	262	폭포의 정령석	3	258	초월의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	5672	에인션트오멘 크로스보우	1			3	5	4	8	2117500		10	5053	에인션트오멘 크로스보우	1	267	유성의 정령석	3	263	바다의 정령석	3	259	열반의 정령석	3	464	공격의 기원석<Lv3>	3	468	명중률의 기원석<Lv3>	3	589	냉기의 기원석<Lv3>	3	592	전격의 기원석<Lv3>	3	595	맹독의 기원석<Lv3>	3	599	방패공격의 기원석<Lv3>	3
1	4057	위저드리 스태프	1			3	5	4	8	7000		10	1951	위저드리 스태프	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4058	그림디바인 스태프	1			3	5	4	8	21000		10	838	그림디바인 스태프	1	203	불의 정령석	3	201	물의 정령석	3	204	마법의 정령석	3	463	공격의 기원석<Lv1>	3	466	명중률의 기원석<Lv1>	3	588	냉기의 기원석<Lv1>	3	591	전격의 기원석<Lv1>	3	594	맹독의 기원석<Lv1>	3	597	방패공격의 기원석<Lv1>	3
1	4059	테라 스태프	1			3	5	4	8	73500		10	1952	테라 스태프	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4060	스피리츄얼 스태프	1			3	5	4	8	220500		10	1954	스피리츄얼 스태프	1	264	화염의 정령석	3	260	구름의 정령석	3	256	정신의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4061	아케인 스태프	1			3	5	4	8	560000		10	1956	아케인 스태프	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4062	인세인세이지 스태프	1			3	5	4	8	752500		10	3286	인세인세이지 스태프	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
1	4063	올드파밀리아 스태프	1			3	5	4	8	906500		10	3289	올드파밀리아 스태프	1	265	작열의 정령석	3	261	안개의 정령석	3	257	명상의 정령석	3	1829	공격의 기원석<Lv2>	3	467	명중률의 기원석<Lv2>	3	1831	냉기의 기원석<Lv2>	3	1849	전격의 기원석<Lv2>	3	1837	맹독의 기원석<Lv2>	3	598	방패공격의 기원석<Lv2>	3
